index,ds,227645,230054,247467,265812,269255,283639
2765,2017-08-05 00:00:00,768,1152,256,1312,0,512
2766,2017-08-06 00:00:00,0,0,0,0,0,0
2767,2017-08-07 00:00:00,1024,576,3072,1792,0,357
2768,2017-08-08 00:00:00,2048,0,1792,1024,0,1314
2769,2017-08-09 00:00:00,1792,288,2240,1824,864,713
2770,2017-08-10 00:00:00,1536,0,2528,1568,864,343
2771,2017-08-11 00:00:00,1792,544,2816,1760,1440,432
2772,2017-08-12 00:00:00,768,526,256,1536,0,96
2773,2017-08-13 00:00:00,0,0,0,0,0,0
2774,2017-08-14 00:00:00,1024,0,3584,1568,1696,373
2775,2017-08-15 00:00:00,256,288,1280,1792,576,192
2776,2017-08-16 00:00:00,1792,576,3008,1280,864,1066
2777,2017-08-17 00:00:00,1536,832,2304,1760,1152,813
2778,2017-08-18 00:00:00,2048,1102,2560,1856,1336,895
2779,2017-08-19 00:00:00,768,1440,512,1024,768,251
2780,2017-08-20 00:00:00,0,0,0,0,0,0
2781,2017-08-21 00:00:00,768,288,3072,1536,1120,1472
2782,2017-08-22 00:00:00,2304,0,2464,1312,864,735
2783,2017-08-23 00:00:00,1536,0,2720,1312,1152,544
2784,2017-08-24 00:00:00,2048,204,2272,1536,1376,594
2785,2017-08-25 00:00:00,1536,2612,2240,1824,1088,1998
2786,2017-08-26 00:00:00,1024,1440,512,1024,1120,681
2787,2017-08-27 00:00:00,0,0,0,0,0,0
2788,2017-08-28 00:00:00,1792,288,3072,1792,896,1054
2789,2017-08-29 00:00:00,2048,0,2304,1568,1088,624
2790,2017-08-30 00:00:00,1024,288,2176,1568,1252,1249
2791,2017-08-31 00:00:00,1792,1728,2224,2080,1440,632
2792,2017-09-01 00:00:00,1280,2426,2048,1536,1440,1413
2793,2017-09-02 00:00:00,1024,1632,256,768,0,0
2794,2017-09-03 00:00:00,0,0,0,0,0,0
2795,2017-09-04 00:00:00,2048,864,2816,1568,1152,880
2796,2017-09-05 00:00:00,1536,288,2848,1280,832,928
2797,2017-09-06 00:00:00,1536,1018,2425,1824,1440,564
2798,2017-09-07 00:00:00,2048,864,1728,1792,1120,612
2799,2017-09-08 00:00:00,2048,1882,2816,1792,1984,1552
2800,2017-09-09 00:00:00,1280,1952,0,1792,0,425
2801,2017-09-10 00:00:00,0,0,0,0,0,0
2802,2017-09-11 00:00:00,1024,1440,3504,1792,1344,981
2803,2017-09-12 00:00:00,2304,0,1728,1824,1694,866
2804,2017-09-13 00:00:00,2048,1440,1728,2112,1440,1652
2805,2017-09-14 00:00:00,2304,576,2432,1824,1152,1355
2806,2017-09-15 00:00:00,1024,1152,2752,1312,1696,1019
2807,2017-09-16 00:00:00,1024,0,768,1184,1056,585
2808,2017-09-17 00:00:00,256,0,0,0,0,0
2809,2017-09-18 00:00:00,1280,576,3008,1824,864,905
2810,2017-09-19 00:00:00,2560,0,2112,2080,992,731
2811,2017-09-20 00:00:00,1536,288,1472,1888,1152,1080
2812,2017-09-21 00:00:00,1720,288,512,1632,1152,0
2813,2017-09-22 00:00:00,1888,288,192,1792,1024,1545
2814,2017-09-23 00:00:00,2048,576,512,2016,1184,296
2815,2017-09-24 00:00:00,0,0,0,224,0,0
2816,2017-09-25 00:00:00,1792,864,768,992,800,1352
2817,2017-09-26 00:00:00,1740,1408,512,1344,1520,625
2818,2017-09-27 00:00:00,2660,1152,752,1856,1024,1523
2819,2017-09-28 00:00:00,2240,576,512,2048,1344,750
2820,2017-09-29 00:00:00,2496,0,768,1504,1408,1842
2821,2017-09-30 00:00:00,256,1408,256,1856,288,524
2822,2017-10-01 00:00:00,0,0,256,216,0,0
2823,2017-10-02 00:00:00,1024,288,512,1536,544,982
2824,2017-10-03 00:00:00,0,0,800,0,0,0
2825,2017-10-04 00:00:00,0,0,0,0,0,0
2826,2017-10-05 00:00:00,0,0,288,0,0,0
2827,2017-10-06 00:00:00,0,0,256,0,0,0
2828,2017-10-07 00:00:00,1024,1952,256,1824,0,1118
2829,2017-10-08 00:00:00,0,0,0,0,0,0
2830,2017-10-09 00:00:00,768,288,1536,1280,0,714
2831,2017-10-10 00:00:00,1600,1440,768,1568,1152,714
2832,2017-10-11 00:00:00,1568,864,1056,1568,1664,714
2833,2017-10-12 00:00:00,1792,1152,1536,1056,576,510
2834,2017-10-13 00:00:00,1736,576,1024,1312,1632,777
2835,2017-10-14 00:00:00,512,288,256,2048,480,1287
2836,2017-10-15 00:00:00,0,0,0,0,0,0
2837,2017-10-16 00:00:00,2336,576,1824,1824,864,683
2838,2017-10-17 00:00:00,2304,256,960,1824,1152,1330
2839,2017-10-18 00:00:00,2048,288,1536,768,1408,698
2840,2017-10-19 00:00:00,1792,864,2240,1280,1536,766
2841,2017-10-20 00:00:00,2560,1440,960,1536,1632,681
2842,2017-10-21 00:00:00,288,2304,256,1216,576,1415
2843,2017-10-22 00:00:00,0,0,0,0,0,0
2844,2017-10-23 00:00:00,1792,864,2816,2528,0,575
2845,2017-10-24 00:00:00,1792,204,1536,1792,1152,1289
2846,2017-10-25 00:00:00,2304,0,2304,1024,1120,681
2847,2017-10-26 00:00:00,2304,0,1184,1568,1152,1280
2848,2017-10-27 00:00:00,768,0,1024,1632,1120,1249
2849,2017-10-28 00:00:00,1024,0,512,1728,0,1166
2850,2017-10-29 00:00:00,0,0,0,0,0,0
2851,2017-10-30 00:00:00,1024,864,3328,1568,1088,288
2852,2017-10-31 00:00:00,2048,814,1280,1568,1312,1173
2853,2017-11-01 00:00:00,2048,1152,2048,1600,1152,425
2854,2017-11-02 00:00:00,1792,288,2304,1568,1440,1411
2855,2017-11-03 00:00:00,1280,864,768,1312,1440,762
2856,2017-11-04 00:00:00,768,288,256,1632,480,1453
2857,2017-11-05 00:00:00,0,0,0,0,0,0
2858,2017-11-06 00:00:00,2048,288,2496,1536,1152,320
2859,2017-11-07 00:00:00,1024,0,1472,768,992,0
2860,2017-11-08 00:00:00,1536,576,1728,1280,1056,0
2861,2017-11-09 00:00:00,2048,576,960,1536,1152,520
2862,2017-11-10 00:00:00,1792,1728,1792,1632,1376,425
2863,2017-11-11 00:00:00,1024,576,256,1344,288,1405
2864,2017-11-12 00:00:00,0,0,0,0,0,0
2865,2017-11-13 00:00:00,1536,288,2048,1536,1120,0
2866,2017-11-14 00:00:00,1536,1440,1984,768,1120,810
2867,2017-11-15 00:00:00,1760,1152,2560,1312,1120,873
2868,2017-11-16 00:00:00,2560,288,512,1344,1120,494
2869,2017-11-17 00:00:00,1280,288,1280,1600,1408,625
2870,2017-11-18 00:00:00,1280,1120,256,1600,256,1213
2871,2017-11-19 00:00:00,0,0,0,0,0,0
2872,2017-11-20 00:00:00,1280,288,1984,1536,1056,766
2873,2017-11-21 00:00:00,1792,252,1520,1312,1120,510
2874,2017-11-22 00:00:00,1536,0,2768,2080,768,160
2875,2017-11-23 00:00:00,2304,0,256,1280,1056,767
2876,2017-11-24 00:00:00,1024,576,2048,2852,1280,937
2877,2017-11-25 00:00:00,0,288,256,1824,0,1700
2878,2017-11-26 00:00:00,0,0,0,0,0,0
2879,2017-11-27 00:00:00,1776,0,3040,2240,800,443
2880,2017-11-28 00:00:00,1024,288,1216,1056,1024,713
2881,2017-11-29 00:00:00,1792,0,1792,1632,1088,766
2882,2017-11-30 00:00:00,1536,0,1696,1600,1024,510
